"gloss","target_child_name","part_of_speech","target_child_sex"
"hot to bone",NA,"adj prep n","female"
"maybe her Mommy's gonna cut hearts out of paper to give them to her to glue on the notes hm",NA,"adv det:poss adj part v n adv prep n inf v pro:obj prep pro:obj prep n prep det:art n co","female"
"you're a macaroni's macaroni mouth",NA,"pro:per det:art adj n n","female"
"my sweet little cherry blossom",NA,"det:poss adj adj n n","female"
"they are little bit hot okay you might wanna wait a minute",NA,"pro:sub cop adj n adj adj pro:per mod v co det:art n","female"
"today is May ninth Friday",NA,"adv:tem cop n:prop adj n:prop","female"
"just give me a nice big hug",NA,"adv v pro:obj det:art adj adj n","female"
"mm nice beans mm",NA,"co adj n co","female"
"it's not okay to play with the nursies",NA,"pro:per neg adj prep n prep det:art n","female"
"this is a big piece too look at that big piece",NA,"pro:dem cop det:art adj n adv v prep det:dem adj n","female"
"how lucky",NA,"pro:int adj","female"
"your jeans are wet I know",NA,"det:poss n cop adj pro:sub v","female"
"the pig is seems to be flying in the air in that picture the little girl is gonna to catch her",NA,"det:art n cop cop inf aux part prep det:art n prep det:dem n det:art adj n aux part inf v pro:obj","female"
"oh you're sleeping a little bit more",NA,"co pro:per part det:art adj n pro:indef","female"
"plastic is nothing to be scared of honey+bunny",NA,"adj aux pro:indef inf aux part prep","female"
"how lucky",NA,"pro:int adj","female"
"we'll get we'll get a new pair of pants on",NA,"pro:sub v pro:sub v det:art adj n prep n:pt adv","female"
"okay we'll get a new pair of jeans",NA,"co pro:sub v det:art adj n prep n","female"
"it's plastic",NA,"pro:per adj","female"
"those Wiggles are very catchy catchy catchy",NA,"pro:dem n:prop cop adv adj adj adj","female"
"yeah oh it's very wet isn't it",NA,"co co pro:per adv adj cop pro:per","female"
"it's a perfectly good word",NA,"pro:per det:art adv adj n","female"
"only the black part would really be damaged",NA,"adv det:art adj n mod adv aux part","female"
"it's a little bit sticky isn't it",NA,"pro:per det:art adj n n cop pro:per","female"
"is that too big",NA,"cop pro:dem adv adj","female"
"mm hot beans",NA,"co adj n","female"
"do you want some fresh banana",NA,"mod pro:per v qn adj n","female"
"let's cut off a little piece you can have this piece",NA,"v v prep det:art adj n pro:per mod v det:dem n","female"
"good",NA,"adj","female"
"oh it's wet",NA,"co pro:per adj","female"
"good morning Naima",NA,"adj n n:prop","female"
"how's the salty cheese is it very salty",NA,"pro:int det:art adj n aux pro:per adv adj","female"
"here's some special cookie also",NA,"pro:exist qn adj n adv","female"
"here's the last page",NA,"pro:exist det:art adj n","female"
"oh dear an animal got into that garbage that we left out yesterday",NA,"co n det:art n v prep det:dem n pro:rel pro:sub adj prep adv:tem","female"
"you gonna give Mommy a good morning kiss",NA,"pro:per part v n:prop det:art adj n n","female"
"her mommy's xxx too that's right",NA,"det:poss adj adv pro:dem co","female"
"she's busy getting dry",NA,"pro:sub adj part adj","female"
"you'll be nursing in a little while",NA,"pro:per aux part prep det:art adj n","female"
"we need to hang them up first",NA,"pro:sub v inf v pro:obj adv adj","female"
"you a little scared",NA,"pro:per det:art adj part","female"
"maybe we should get your new hair+brush and brush your hair",NA,"adv pro:sub mod v det:poss adj coord v det:poss n","female"
"let's clean up a little and then I'll give you some cheese okay",NA,"v v prep det:art adj coord adv:tem pro:sub v pro:per qn n adj","female"
"still sleepy",NA,"adv adj","female"
"she's right over here I'll give her to you in just a second",NA,"pro:sub adj prep n pro:sub v pro:obj prep pro:per adv adv det:art adj","female"
"I think it would be a good idea if you gave her a bath are you finished eating",NA,"pro:sub v pro:per mod cop det:art adj n conj pro:per v pro:obj det:art n aux pro:per v part","female"
"you like it too okay",NA,"pro:per v pro:per adv adj","female"
"the little girl is leaping",NA,"det:art adj n aux part","female"
"I'm gonna give you some it's very hot I'm gonna put more cold tomato sauce on it to make it cool enough to eat",NA,"pro:sub part v pro:per qn pro:per adv adj pro:sub part inf v qn n n n prep pro:per inf v pro:per adj adv inf v","female"
"it does taste like yogurt it's a little bit sour huh",NA,"pro:per mod n co n pro:per det:art adj n adj co","female"
"and salty it's salty",NA,"coord adj pro:per adj","female"
"and the little girl is playing piano",NA,"coord det:art adj n aux part n","female"
"a big spoon",NA,"det:art adj n","female"
"what's good",NA,"pro:int adj","female"
"oh_my_goodness there's some rotten yucky stuff in this refrigerator",NA,"co pro:exist qn adj adj n prep det:dem n","female"
"you went for a nice walk with him that day",NA,"pro:per v prep det:art adj n prep pro:obj det:dem n","female"
"mm is it good",NA,"co aux pro:per adj","female"
"icky icky icky said Mommy icky icky icky",NA,"co co co v n:prop adj adj adj","female"
"Mommy has to throw out this icky icky icky",NA,"n:prop aux inf v adv det:dem adj adj adj","female"
"your cheeks feel good",NA,"det:poss n v adj","female"
"we're reading Timothy's lost and found day",NA,"pro:sub part adj v coord v n","female"
"well there was a cucumber that was rotten basically",NA,"co adv cop det:art n pro:rel cop adj adv","female"
"looks like there's a big mess I think that pig's making a mess",NA,"v conj pro:exist det:art adj n pro:sub v adv n part det:art n","female"
"gonna make sure it's not too hot",NA,"part v adj pro:per neg adv adj","female"
"oh xxx I don't think xxx nursie's with his Mommy",NA,"co pro:sub mod v adj prep det:poss n:prop","female"
"good boy Spot",NA,"adj n n:prop","female"
"I had to throw out a rotten cucumber",NA,"pro:sub v inf v prep det:art adj n","female"
"oh it's perfect mhm",NA,"co pro:per adj co","female"
"yeah that cabbage that wasn't too spicy wasn't it",NA,"co det:dem n pro:rel cop adv adj aux pro:per","female"
"but it's not a bad thing",NA,"conj pro:per neg det:art adj n","female"
"there are the crumbs next to Sally's bowl",NA,"pro:exist cop det:art n adj prep adj n","female"
"that cabbage was way too spicy",NA,"det:dem n cop adv adv adj","female"
"yes those jeans are very wet",NA,"co det:dem n cop adv adj","female"
"that's a little space for drawers",NA,"pro:dem det:art adj n prep n","female"
"doodle my oodle diddle my daddle twiddle my twaddle and fiddle my faddle uptown downtown",NA,"wplay co wplay wplay co wplay wplay co wplay coord wplay co wplay adj n","female"
"oh yes I think you're right Naima",NA,"co co pro:sub v pro:per adj n:prop","female"
"oh there's already Yoko and Frank and whoever's in there",NA,"co pro:exist adv n:prop coord n:prop coord adj prep n","female"
"Spot's gonna wash Sally's bowl",NA,"n:prop aux part n adj n","female"
"take all the little food items out of there",NA,"v qn det:art adj n n adv prep adv","female"
"plastic butterfly",NA,"adj","female"
"well they're jean overalls they're still overalls",NA,"co pro:sub n n:adj pro:sub adj n:pt","female"
"mm it could be good",NA,"co pro:per mod cop adj","female"
"those are very different things",NA,"pro:dem cop adv adj n","female"
"oh what a nice hug",NA,"co pro:int det:art adj n","female"
"I think parsley tastes good",NA,"pro:sub v n v adj","female"
"do you think parsley taste good",NA,"mod pro:per v n n adj","female"
"mhm I bet Sally's gonna wash out her own bowl",NA,"co pro:sub v adj part v adv det:poss adj n","female"
"it's flat",NA,"pro:per adj","female"
"did you have enough supper did you want more to eat",NA,"mod pro:per v adj n mod pro:per v adv inf v","female"
"smells good too",NA,"n adj adv","female"
"and actually I'll make whole wheat pasta for us but he can have this little bit of orzo that she's having",NA,"coord adv pro:sub v adj n n prep pro:obj conj pro:sub mod v det:dem adj n prep n pro:rel pro:sub part","female"
"I don't really want you to get my shirt all dirty",NA,"pro:sub mod adv v pro:per inf v det:poss n adv adj","female"
"tomato um mushroom and olive I do have olives",NA,"n n coord adj pro:sub mod v n","female"
"are you a little bit sleepy",NA,"cop pro:per det:art adj n adj","female"
"I thought I saw you giving her the sippy cup a couple minutes ago",NA,"pro:sub v pro:sub v pro:per part pro:obj det:art adj n det:art n n post","female"
"see it's plastic",NA,"v pro:per adj","female"
"oh good okay",NA,"co adj adj","female"
"Mommy's legs",NA,"adj n","female"
"the cheese is good huh",NA,"det:art n cop adj co","female"
"you know what Doris's dress is too big",NA,"pro:per v pro:int adj n cop adv adj","female"
"since we have this nice raccoon puppet",NA,"conj pro:sub v det:dem adj n n","female"
"you're not hungry anymore huh",NA,"pro:per neg adj adv co","female"
"or I could smush up some tofu and you could have smooshy tofu on your cracker",NA,"coord pro:sub mod v adv qn n coord pro:per mod v adj n prep det:poss n","female"
"that sound good",NA,"adv adj adj","female"
"you gonna gonna test the temperature of the water for her and make sure it's not too hot",NA,"pro:per part part v det:art n prep det:art n prep pro:obj coord v adj pro:per neg adv adj","female"
"are you the elephant's mommy",NA,"cop pro:per det:art adj n","female"
"now she's dancing and she's dancing so hard stumping that all the furniture is going up in the air",NA,"adv pro:sub part coord pro:sub part adv adj part comp qn det:art n aux part adv prep det:art n","female"
"this one is harder to get off",NA,"pro:dem pro:indef cop adj inf v adv","female"
"good",NA,"adj","female"
"make sure it's not too hot for her",NA,"v adj pro:per neg adv adj prep pro:obj","female"
"oh the doggy licked your toe",NA,"co det:art adj v det:poss n","female"
"good",NA,"adj","female"
"yep put the r down then we need an a that's the next letter we need",NA,"co v det:art n:let adv adv:tem pro:sub v det:art det:art pro:dem det:art adj n pro:sub v","female"
"oh she has a cute little tail",NA,"co pro:sub v det:art adj adj n","female"
"is that good Naima",NA,"cop det:dem adj n:prop","female"
"that's a nice baby elephant",NA,"pro:dem det:art adj n n","female"
"uh this last session was taped on December eighth Sunday",NA,"det:dem adj n aux part prep n:prop adj n:prop","female"
"is it yummy",NA,"aux pro:per adj","female"
"was that a tickly feeling",NA,"cop pro:rel det:art adj part","female"
"oh good that goes next to the r",NA,"co adj adv v adj prep det:art n:let","female"
"yummy yummy",NA,"adj adj","female"
"great",NA,"adj","female"
"I think you held her when she when your hands were dirty",NA,"pro:sub v pro:per v pro:obj conj pro:sub conj det:poss n cop adj","female"
"that's yummy",NA,"pro:dem adj","female"
"and Mommy's gonna have some something",NA,"coord adj part v qn pro:indef","female"
"Friday the sixth and Sunday the eighth are all together",NA,"n:prop det:art adj coord n:prop det:art adj aux post adv","female"
"sorry sorry ah",NA,"co adj co","female"
"because I was gonna maybe throw in the the marinated lemony garlicky tofu into the mix",NA,"conj pro:sub aux part adv v prep det:art det:art v adj adj n prep det:art n","female"
"that goes next to the a good now we need ha what do you think we need raccoon we need another c another c yes another c okay",NA,"pro:rel v adv prep det:art det:art adj adv pro:sub v co pro:int mod pro:per v pro:sub v n pro:sub v qn n:let qn n:let co qn n:let co","female"
"well I tried to peel that one off I had a little trouble",NA,"co pro:sub v inf v det:dem pro:indef adv pro:sub v det:art adj n","female"
"yeah that's a pretty silly picture",NA,"co pro:dem det:art adj adj n","female"
"it's a little bit backward the orange one",NA,"pro:per det:art adj n adv det:art n pro:indef","female"
"she's in the tree house but she's jumping out of the tree house that's a big tree house",NA,"pro:sub prep det:art n n conj pro:sub part adv prep det:art n n pro:rel det:art adj n n","female"
"would she like to rinse her off in that special bathtub",NA,"mod pro:sub v inf v pro:obj prep adv det:dem adj","female"
"good job okay there you go",NA,"adj n adj adv pro:per v","female"
"she's a little early actually",NA,"pro:sub det:art adj adj adv","female"
"save some for your dad if possible",NA,"v pro:indef prep det:poss n conj adj","female"
"you smell very nice",NA,"pro:per v adv adj","female"
"you scrubbing her a little bit",NA,"pro:per part pro:obj det:art adj n","female"
"I right he avoids whole wheat xxx",NA,"pro:sub n pro:sub v adj n","female"
"I'm not sure I know what",NA,"pro:sub neg adj pro:sub v pro:int","female"
"oh is she all wet and ready to get out",NA,"co cop pro:sub adv adj coord adj inf v adv","female"
"oh you've got her out already okay",NA,"co pro:per part pro:obj adv adv adj","female"
"teeny tiny cheese",NA,"adj adj n","female"
"you like that little girl",NA,"pro:per v det:dem adj n","female"
"oh okay Timothy's mother take them out of the oven",NA,"co adj adj n v pro:obj adv prep det:art n","female"
"teeny tiny cheese",NA,"adj adj n","female"
"oh you think the little girl's gonna help to clean her up what's the little girl have in this picture",NA,"co pro:per v det:art adj adj part v inf v pro:obj prep pro:int det:art adj n aux prep det:dem n","female"
"grandma's gonna come visit this Friday",NA,"adj part v v det:dem n:prop","female"
"d'you know why grandma's gonna come visit",NA,"mod pro:per v pro:int adj part v n","female"
"they're hot",NA,"pro:sub adj","female"
"because this is gray and that's black",NA,"conj det:dem cop adj coord pro:dem n","female"
"hi good",NA,"co adj","female"
"nice and summery dressed for the weather",NA,"adj coord adj v prep det:art n","female"
"try to find a gray sock that matches",NA,"v inf v det:art adj n pro:rel v","female"
"I'll bring the tray back in just a minute",NA,"pro:sub v det:art n adj adv adv det:art n","female"
"some are cool",NA,"pro:indef cop adj","female"
"cool enough to eat",NA,"adj adv inf v","female"
"oh actually there's a little bit there",NA,"co adv pro:exist det:art adj n adv","female"
"Emily's tail was white",NA,"adj n cop adj","female"
"and it wasn't furry like the rest of her body was",NA,"coord pro:per cop adj prep det:art n prep det:poss n cop","female"
"okay I'll give you do you want fresh banana",NA,"co pro:sub v pro:per v pro:per v adj n","female"
"her body was furry but her tail wasn't furry",NA,"det:poss n cop adj conj det:poss n cop adj","female"
"d'you know why grandma's coming to visit you this Friday",NA,"mod pro:per v pro:int adj part inf v pro:per det:dem n:prop","female"
"that's a very silly pig if you ask me",NA,"pro:dem det:art adv adj n conj pro:per v pro:obj","female"
"because it will be Naima's",NA,"conj pro:per mod cop adj","female"
"I'm putting it in the plastic bag to freeze it",NA,"pro:sub part pro:per prep det:art adj n inf v pro:per","female"
"if you're happy and you know it wiggle your nose",NA,"conj pro:per adj coord pro:per v pro:per v det:poss n","female"
"you were singing the song too for a little while",NA,"pro:per aux part det:art n post prep det:art adj n","female"
"if you're happy and you know it wiggle your nose",NA,"conj pro:per adj coord pro:per v pro:per v det:poss n","female"
"she's having cream+cheese for the first time",NA,"pro:sub part prep det:art adj n","female"
"yeah that's another plastic butterfly",NA,"co pro:rel qn adj","female"
"there were a lotta big kids there",NA,"pro:exist cop det:art n prep adj n adv","female"
"yeah that's good",NA,"co pro:dem adj","female"
"great",NA,"adj","female"
"if you're happy and you know it and you really wanna show it if you're happy and you know it wiggle your nose",NA,"conj pro:per adj coord pro:per v pro:per coord pro:per adv v v pro:per conj pro:per adj coord pro:per v pro:per n det:poss n","female"
"she broke her sippy cup did she",NA,"pro:sub v det:poss adj n mod pro:sub","female"
"into little pieces",NA,"prep adj n","female"
"those azaleas outside are really nice looking",NA,"det:dem n adj aux adv adj n:gerund","female"
"if you're happy and you know it",NA,"conj pro:per adj coord pro:per v pro:per","female"
"little pieces for you to eat",NA,"adj n prep pro:per inf v","female"
"there's a big truck over there with a xxx xxx",NA,"pro:exist det:art adj n prep n prep det:art","female"
"I'm making porridge for my little baby bear cub",NA,"pro:sub part n prep det:poss adj n n n","female"
"yes I'm gonna cut it smaller",NA,"co pro:sub part v pro:per adj","female"
"one is pink and there's a red one coming in",NA,"pro:indef cop adj coord pro:exist det:art n det:num part adv","female"
"if you're happy and you know it touch your eyebrow",NA,"conj pro:per adj coord pro:per v pro:per n det:poss","female"
"you're my little baby bear cub I think that",NA,"pro:per det:poss adj n n n pro:sub v pro:dem","female"
"oh yeah that's right that's a number that's what number is that",NA,"co co pro:dem adj pro:dem det:art n pro:rel pro:int n cop pro:dem","female"
"if you're happy and you know it and you really wanna show it if you're happy and you know it touch your eyebrow",NA,"conj pro:per adj coord pro:per v pro:per coord pro:per adv v v pro:per conj pro:per adj coord pro:per v pro:per n det:poss","female"
"driving to Daddy's office",NA,"part prep adj n","female"
"that's okay",NA,"pro:dem adj","female"
"if you're happy and you know it shout out loud",NA,"conj pro:per adj coord pro:per v pro:per n prep adj","female"
"it might be busy though although if we went er um",NA,"pro:per mod cop adj adv conj conj pro:sub v","female"
"if you're happy and you know it shout out loud",NA,"conj pro:per adj coord pro:per v pro:per n prep adj","female"
"this is a weird weekend",NA,"pro:dem cop det:art adj","female"
"if you're happy and you know it and you really wanna show it if you're happy and you know it shout out loud",NA,"conj pro:per adj coord pro:per v pro:per coord pro:per adv v v pro:per conj pro:per adj coord pro:per v pro:per n prep adj","female"
"it's time to go to Daisy's play house again",NA,"pro:per n inf v prep adj n n adv","female"
"oh you've been eating your vegetables good job",NA,"co pro:per aux part det:poss n adj n","female"
"you think one of these is enough for all of us",NA,"pro:per v pro:indef prep det:dem cop adj prep adv prep pro:obj","female"
"sweet little bug",NA,"adj adj n","female"
"loud",NA,"adj","female"
"so that you can eat your delicious porridge",NA,"adv pro:rel pro:per mod v det:poss adj n","female"
"I guess it needs a new battery",NA,"pro:sub v pro:per v det:art adj n","female"
"twenty one grams of protein in this whole thing that's not enough for four adults really",NA,"det:num det:num n prep n prep det:dem adj n pro:rel neg adj prep det:num n adv","female"
"that was loud",NA,"pro:dem cop adj","female"
"it is hot yep",NA,"pro:per cop adj co","female"
"I'm gonna hafta go get another copy of this book just so that she can have a new set of dolls",NA,"pro:sub part mod v v qn n prep det:dem n adv adv pro:rel pro:sub mod v det:art adj n prep n","female"
"it looks like a funny little house doesn't it",NA,"pro:per v prep det:art adj adj n mod pro:per","female"
"well your dad's",NA,"co det:poss adj","female"
"she wanna get cozy",NA,"pro:sub v v adj","female"
"oh you want more parsley okay",NA,"co pro:per v qn n adj","female"
"shout out loud",NA,"v prep adj","female"
"it was making big noise I bet",NA,"pro:per aux part adj n pro:sub v","female"
"good morning sun",NA,"adj n n","female"
"oh_my_goodness the camera is minding it's own business",NA,"co det:art n aux part pro:per adj n","female"
"oh you want this bowl okay you can have the bunny rabbit bowl let me just put some yogurt in to make it cooler",NA,"co pro:per v det:dem n adj pro:per mod v det:art n n n v pro:obj adv v qn n adv inf v pro:per adj","female"
"happy morning everyone",NA,"adj n pro:indef","female"
"it's okay if it's a hybrid tape I think xxx hafta be",NA,"pro:per adj conj pro:per det:art n n pro:sub v mod cop","female"
"is the problem that the towel's now wet",NA,"cop det:art n pro:rel det:art n cop adv adj","female"
"you are having a good supper Naima I'm glad to see you eating it",NA,"pro:per aux part det:art adj n n:prop pro:sub adj inf v pro:per part pro:per","female"
"okay this is the last baby yogurt that we have",NA,"co pro:dem cop det:art adj n n pro:rel pro:sub v","female"
"mm warm leaves",NA,"co adj n","female"
"this is the last baby yogurt",NA,"pro:dem cop det:art adj n n","female"
"I think you're feeling upset",NA,"pro:sub v pro:per part adj","female"
"those are warm leaves",NA,"pro:dem cop adj n","female"
"it is dark when you close it",NA,"pro:per cop adj conj pro:per v pro:per","female"
"it's a good combination",NA,"pro:per det:art adj n","female"
"xxx and this yogurt should've made it cool I'll taste it okay",NA,"coord det:dem n mod v pro:per adj pro:sub v pro:per co","female"
"hm oh that's scrumptious",NA,"co co pro:dem adj","female"
"good",NA,"adj","female"
"Mommy's gonna do what",NA,"adj part v pro:int","female"
"that's a hundred scrumptious lumps of porridge is what it is",NA,"pro:dem det:art det:num adj n prep n cop pro:int pro:per cop","female"
"that's a yellow and white ambulance",NA,"pro:dem det:art n coord adj n","female"
"somebody's got a little bit of a short fuse this afternoon",NA,"adj v det:art adj n prep det:art adj n det:dem n","female"
"it's a hundred scrumptious lumps of porridge and there's a bird at the feeder",NA,"pro:per det:art det:num adj n prep n coord pro:exist det:art n prep det:art n","female"
"can you be careful cause the camera's right there",NA,"mod pro:per aux co conj det:art adj n adv","female"
"that's bringing a sick person to the hospital",NA,"pro:rel part det:art adj n prep det:art n","female"
"that's a tufted titmouse",NA,"pro:dem det:art adj n","female"
"okay where we gonna spell daddy",NA,"adj pro:rel pro:sub part n n","female"
"a long time ago",NA,"det:art adj n post","female"
"yes to get better",NA,"co inf v adj","female"
"that's a little backwards daddy",NA,"pro:dem det:art adj adv n","female"
"oh okay I thought I was really cutting garlic",NA,"co adj pro:sub v pro:sub aux adv part n","female"
"good here's an a that comes next d a",NA,"adj pro:exist det:art det:art pro:rel v adv n:let det:art","female"
"doctors and the nurses at the hospital like Daddy and the other doctors will help the people get better",NA,"n coord det:art n prep det:art n v n:prop coord det:art qn n mod v det:art n v adj","female"
"um today's Saturday March twenty ninth",NA,"adv:tem n:prop n:prop det:num adj","female"
"with some wheat okay",NA,"prep qn n adj","female"
"she made a good place to hide",NA,"pro:sub v det:art adj n prep n","female"
"it is Daddy's office",NA,"pro:per cop adj n","female"
"then let's figure out something fun for you to do",NA,"adv:tem v v adv pro:indef adj prep pro:per inf v","female"
"oh cracker and summer vegetables that sounds so delicious",NA,"co n coord n n pro:rel v adv adj","female"
"yeah delicious combination",NA,"co adj n","female"
"the frog's hand was sticking out",NA,"det:art adj n aux part adv","female"
"are there crumbs in your high chair",NA,"cop adv n prep det:poss adj n","female"
"let's just dry this off so that xxx",NA,"v adv adj det:dem adv adv pro:dem","female"
"we're gonna park right",NA,"pro:sub part n adj","female"
"yes Arthur's gonna get dry pants",NA,"co adj part v adj n:pt","female"
"you know what it's alright you can sit there anyway",NA,"pro:per v pro:int pro:per adj pro:per mod v adv adv","female"
"he really needs dry pants",NA,"pro:sub adv v adj n:pt","female"
"let's check and see if it's running okay",NA,"v v coord v conj pro:per part adj","female"
"that's the first thing we should do",NA,"pro:dem det:art adj n pro:sub mod v","female"
"that red hammer",NA,"pro:dem adj n","female"
"what happened to Arthur's pants",NA,"pro:int v prep adj v","female"
"I'm looking for the children's furniture catalog",NA,"pro:sub part prep det:art adj n n","female"
"it's just like Broomhilda",NA,"pro:per adj co n:prop","female"
"how about a little more yogurt in here",NA,"pro:int adv det:art adj qn n prep n","female"
"and we're gonna get some of Naima's cookies to eat",NA,"coord pro:sub part v qn prep adj n inf v","female"
"that's alright we're going out of the yellow bath+room",NA,"pro:dem adj pro:sub part adv prep det:art n","female"
"do you have your spoon there okay so you can use that spoon",NA,"mod pro:per v det:poss n adv adj conj pro:per mod v det:dem n","female"
"are you ready to get out from there",NA,"cop pro:per adj inf v adv prep adv","female"
"what does she need to feel better",NA,"pro:int v pro:sub v inf v adj","female"
"um you have a green spoon and the yellow spoon",NA,"pro:per v det:art adj n coord det:art adj n","female"
"yeah I'm not gonna strap you in cause we're just gonna have a quick snack here",NA,"co pro:sub neg part v pro:per prep conj pro:sub adv part v det:art adj n adv","female"
"a noisy laundry machine there",NA,"det:art adj n n adv","female"
"the oil the oil was hot and it came up and touched my hand",NA,"det:art n det:art n cop adj coord pro:per v adv coord v det:poss n","female"
"that was very shrill",NA,"pro:dem cop adv adj","female"
"you want plain yogurt in a bowl",NA,"pro:per v adj n prep det:art n","female"
"is the yogurt delicious",NA,"cop det:art n adj","female"
"I'm hungry",NA,"pro:sub adj","female"
"it must be good",NA,"pro:per mod cop adj","female"
"just come sit on me for a little while",NA,"adv v v prep pro:obj prep det:art adj n","female"
"does it taste good",NA,"mod pro:per v adj","female"
"will be the bad guy says Tommy",NA,"mod cop det:art adj n v n:prop","female"
"it's a new box of cookies it's not a new kind",NA,"pro:per det:art adj n prep n pro:per neg det:art adj n","female"
"oh I'm glad you were able to get to sleep",NA,"co pro:sub adj pro:per cop adj inf v prep n","female"
"I see a funny looking bird over there",NA,"pro:sub v det:art adj part n prep n","female"
"you have a runny nose let's get you a tissue",NA,"pro:per v det:art adj n v v pro:per det:art n","female"
"does it taste good",NA,"mod pro:per v adj","female"
"oh that's that packing material",NA,"co pro:dem adv part adj","female"
"let's go back and finish spelling daddy and let's close this window because it should not be open",NA,"v v adv coord v part n coord v v det:dem n conj pro:per mod neg cop adj","female"
"I was lying down for a little while but I really really sleep at all I just figured there was no point",NA,"pro:sub aux part adv prep det:art adj n conj pro:sub adv adv v prep qn pro:sub adj v adv cop qn n","female"
"but you only have one mouth right",NA,"conj pro:per adv v det:num n adj","female"
"oh you want the box okay",NA,"co pro:per v det:art n adj","female"
"you used to eat that kind when you were a little baby",NA,"pro:per v inf v pro:dem adj conj pro:per cop det:art adj n","female"
"the lion's the king of the jungle just listen how loudly he roars every animal xxx quivers and shivers as soon as he opens his jaws",NA,"det:art adj det:art n prep det:art n adv v pro:rel adv pro:sub v qn n v coord n conj adv conj pro:sub v det:poss n","female"
"a yellow boot and a blue boot",NA,"det:art adj n coord det:art n n","female"
"I enjoyed myself by buying some nursing bras online on sale",NA,"pro:sub v pro:refl prep part qn n:gerund n adj prep n","female"
"you can open that box",NA,"pro:per mod adj adv n","female"
"oh to the doctor's office",NA,"co prep det:art adj n","female"
"there okay",NA,"adv adj","female"
"is it good",NA,"aux pro:per adj","female"
"I'm just gonna go check the these windows to make sure they aren't open also but of course they are",NA,"pro:sub adv part v v det:art det:dem n inf v adj pro:sub cop v adv conj prep n pro:sub cop","female"
"oh the bubble wrap is still here",NA,"co det:art n v aux adj adv","female"
"that box is already open in fact",NA,"det:dem n cop adv adj prep n","female"
"but we did buy this kind of animal crackers",NA,"conj pro:sub mod v det:dem adj prep n n","female"
"this is a messy kitchen",NA,"pro:dem cop det:art adj n","female"
"our kitchen is messy now",NA,"det:poss n cop adj adv","female"
"xxx xxx the packing material",NA,"det:art n:gerund adj","female"
"let's let's alright I'm looking for it where did it go",NA,"v v adj pro:sub part prep pro:per pro:int mod pro:per v","female"
"hm is that funny",NA,"co aux det:dem adj","female"
"I don't know did you smash it on the floor a little bit",NA,"pro:sub mod v mod pro:per v pro:per prep det:art n det:art adj n","female"
"they don't unless somebody's in them",NA,"pro:sub mod conj adj adv pro:obj","female"
"you mean her little brother",NA,"pro:per v det:poss adj n","female"
"are you hungry at all",NA,"cop pro:per adj prep pro:indef","female"
"xxx little brother's name was xxx",NA,"adj adj n cop","female"
"there's the blue ball",NA,"pro:exist det:art adj n","female"
"okay the d a d okay that d goes next to this d right there",NA,"co det:art n:let det:art n:let adj comp n:let v adv prep det:dem n:let adv adv","female"
"here's the blue ball",NA,"pro:exist det:art adj n","female"
"today's May sixteenth",NA,"adv:tem n:prop adj","female"
"oh okay I will sit in the chair right here and read it to you",NA,"co adj pro:sub mod v prep det:art n adv adv coord v pro:per prep pro:per","female"
"and turn it around because it's a backward a little bit",NA,"coord v pro:per adv conj pro:per det:art adj det:art adj n","female"
"I need to find the laundry basket empty one now",NA,"pro:sub v inf v det:art n n adj det:num adv","female"
"great and now we just need a y to spell daddy",NA,"adj coord adv pro:sub adv v det:art n:let prep n n","female"
"hey that's great",NA,"co pro:dem adj","female"
"I'm gonna go get the empty laundry basket out of the yellow bath+room",NA,"pro:sub part v v det:art adj n n adv prep det:art n","female"
"xxx wasn't crying xxx was the little baby brother",NA,"aux part cop det:art adj n n","female"
"that sounds terrific",NA,"pro:rel v adj","female"
"and what's the goat's name",NA,"coord pro:int det:art adj n","female"
"yeah that's uh Sally's bath water all over you",NA,"co pro:dem adj n n adv prep pro:per","female"
"what's what's the goat's name",NA,"pro:int pro:int det:art adj n","female"
"who's a little mommy",NA,"pro:int det:art adj n","female"
"you're gonna be fine",NA,"pro:per part cop adj","female"
"okay good",NA,"co adj","female"
"Mommy's with you I'm getting the empty laundry basket",NA,"n:prop prep pro:per pro:sub part det:art adj n n","female"
"xxx brother's names",NA,"adj n","female"
"okay let's let's go get you some dry clothes",NA,"co v v v v pro:per qn adj n:pt","female"
"great z o o zoo",NA,"adj n:let n:let n:let n","female"
"d'you wanna use your potty",NA,"mod pro:per v v det:poss adj","female"
"Daddy's cake",NA,"adj n","female"
"I think some dry clothes would be a good thing for you",NA,"pro:sub v qn adj n:pt mod cop det:art adj n prep pro:per","female"
"then you were on a purple square then you were on a green square",NA,"adv:tem pro:per cop prep det:art n adj adv:tem pro:per cop prep det:art adj adv","female"
"xxx was the little one",NA,"cop det:art adj pro:indef","female"
"the little one",NA,"det:art adj pro:indef","female"
"that rug has lots_of different kindsa squares doesn't it",NA,"det:dem n aux qn adj n prep n mod pro:per","female"
"Mommy's cake",NA,"adj n","female"
"those are big kisses on my back",NA,"pro:dem cop adj n prep det:poss n","female"
"Naima would you like to use your potty",NA,"n:prop mod pro:per v inf v det:poss adj","female"
"okay let's take the dry laundry",NA,"co v v det:art adj n","female"
"thank you what nice kisses",NA,"v pro:per pro:int adj n","female"
"oh you like having wet clothes",NA,"co pro:per v part adj n:pt","female"
"I think that's Daddy's car I just heard",NA,"pro:sub v comp adj n pro:sub adv v","female"
